DataHora ; MAC_Origem ; MAC_Destino ; EtherType ; Tamanho
2025-06-18 20:00:12 ; 20:00:40:11:91:d3 ; 45:00:05:bc:c4:c9 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:75 ; 45:00:00:32:c4:c9 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:d2 ; 45:00:05:bc:c4:ca ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:74 ; 45:00:00:32:c4:ca ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:d1 ; 45:00:05:bc:c4:cb ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:73 ; 45:00:00:32:c4:cb ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:d0 ; 45:00:05:bc:c4:cc ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:72 ; 45:00:00:32:c4:cc ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:cf ; 45:00:05:bc:c4:cd ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:71 ; 45:00:00:32:c4:cd ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ce ; 45:00:05:bc:c4:ce ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:70 ; 45:00:00:32:c4:ce ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:cd ; 45:00:05:bc:c4:cf ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6f ; 45:00:00:32:c4:cf ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:cc ; 45:00:05:bc:c4:d0 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6e ; 45:00:00:32:c4:d0 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:cb ; 45:00:05:bc:c4:d1 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6d ; 45:00:00:32:c4:d1 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ca ; 45:00:05:bc:c4:d2 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6c ; 45:00:00:32:c4:d2 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c9 ; 45:00:05:bc:c4:d3 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6b ; 45:00:00:32:c4:d3 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c8 ; 45:00:05:bc:c4:d4 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:6a ; 45:00:00:32:c4:d4 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c7 ; 45:00:05:bc:c4:d5 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:69 ; 45:00:00:32:c4:d5 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c6 ; 45:00:05:bc:c4:d6 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:68 ; 45:00:00:32:c4:d6 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c5 ; 45:00:05:bc:c4:d7 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:67 ; 45:00:00:32:c4:d7 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c4 ; 45:00:05:bc:c4:d8 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:66 ; 45:00:00:32:c4:d8 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c3 ; 45:00:05:bc:c4:d9 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:65 ; 45:00:00:32:c4:d9 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c2 ; 45:00:05:bc:c4:da ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:64 ; 45:00:00:32:c4:da ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c1 ; 45:00:05:bc:c4:db ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:63 ; 45:00:00:32:c4:db ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:c0 ; 45:00:05:bc:c4:dc ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:62 ; 45:00:00:32:c4:dc ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:bf ; 45:00:05:bc:c4:dd ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:61 ; 45:00:00:32:c4:dd ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:be ; 45:00:05:bc:c4:de ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:60 ; 45:00:00:32:c4:de ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:bd ; 45:00:05:bc:c4:df ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5f ; 45:00:00:32:c4:df ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:bc ; 45:00:05:bc:c4:e0 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5e ; 45:00:00:32:c4:e0 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:bb ; 45:00:05:bc:c4:e1 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5d ; 45:00:00:32:c4:e1 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ba ; 45:00:05:bc:c4:e2 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5c ; 45:00:00:32:c4:e2 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b9 ; 45:00:05:bc:c4:e3 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5b ; 45:00:00:32:c4:e3 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b8 ; 45:00:05:bc:c4:e4 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:5a ; 45:00:00:32:c4:e4 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b7 ; 45:00:05:bc:c4:e5 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:59 ; 45:00:00:32:c4:e5 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b6 ; 45:00:05:bc:c4:e6 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:58 ; 45:00:00:32:c4:e6 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b5 ; 45:00:05:bc:c4:e7 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:57 ; 45:00:00:32:c4:e7 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b4 ; 45:00:05:bc:c4:e8 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:56 ; 45:00:00:32:c4:e8 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b3 ; 45:00:05:bc:c4:e9 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:55 ; 45:00:00:32:c4:e9 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b2 ; 45:00:05:bc:c4:ea ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:54 ; 45:00:00:32:c4:ea ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b1 ; 45:00:05:bc:c4:eb ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:53 ; 45:00:00:32:c4:eb ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:b0 ; 45:00:05:bc:c4:ec ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:52 ; 45:00:00:32:c4:ec ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:af ; 45:00:05:bc:c4:ed ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:51 ; 45:00:00:32:c4:ed ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ae ; 45:00:05:bc:c4:ee ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:50 ; 45:00:00:32:c4:ee ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ad ; 45:00:05:bc:c4:ef ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4f ; 45:00:00:32:c4:ef ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ac ; 45:00:05:bc:c4:f0 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4e ; 45:00:00:32:c4:f0 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:ab ; 45:00:05:bc:c4:f1 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4d ; 45:00:00:32:c4:f1 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:aa ; 45:00:05:bc:c4:f2 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4c ; 45:00:00:32:c4:f2 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a9 ; 45:00:05:bc:c4:f3 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4b ; 45:00:00:32:c4:f3 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a8 ; 45:00:05:bc:c4:f4 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:4a ; 45:00:00:32:c4:f4 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a7 ; 45:00:05:bc:c4:f5 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:49 ; 45:00:00:32:c4:f5 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a6 ; 45:00:05:bc:c4:f6 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:48 ; 45:00:00:32:c4:f6 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a5 ; 45:00:05:bc:c4:f7 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:47 ; 45:00:00:32:c4:f7 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a4 ; 45:00:05:bc:c4:f8 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:46 ; 45:00:00:32:c4:f8 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a3 ; 45:00:05:bc:c4:f9 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:45 ; 45:00:00:32:c4:f9 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a2 ; 45:00:05:bc:c4:fa ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:44 ; 45:00:00:32:c4:fa ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a1 ; 45:00:05:bc:c4:fb ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:43 ; 45:00:00:32:c4:fb ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:a0 ; 45:00:05:bc:c4:fc ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:42 ; 45:00:00:32:c4:fc ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9f ; 45:00:05:bc:c4:fd ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:41 ; 45:00:00:32:c4:fd ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9e ; 45:00:05:bc:c4:fe ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:40 ; 45:00:00:32:c4:fe ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9d ; 45:00:05:bc:c4:ff ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3f ; 45:00:00:32:c4:ff ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9c ; 45:00:05:bc:c5:00 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3e ; 45:00:00:32:c5:00 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9b ; 45:00:05:bc:c5:01 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3d ; 45:00:00:32:c5:01 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:9a ; 45:00:05:bc:c5:02 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3c ; 45:00:00:32:c5:02 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:99 ; 45:00:05:bc:c5:03 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3b ; 45:00:00:32:c5:03 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:98 ; 45:00:05:bc:c5:04 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:3a ; 45:00:00:32:c5:04 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:97 ; 45:00:05:bc:c5:05 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:39 ; 45:00:00:32:c5:05 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:96 ; 45:00:05:bc:c5:06 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:38 ; 45:00:00:32:c5:06 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:95 ; 45:00:05:bc:c5:07 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:37 ; 45:00:00:32:c5:07 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:94 ; 45:00:05:bc:c5:08 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:36 ; 45:00:00:32:c5:08 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:93 ; 45:00:05:bc:c5:09 ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:35 ; 45:00:00:32:c5:09 ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:92 ; 45:00:05:bc:c5:0a ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:34 ; 45:00:00:32:c5:0a ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:91 ; 45:00:05:bc:c5:0b ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:33 ; 45:00:00:32:c5:0b ; 0xc0a8 ; 84
2025-06-18 20:00:12 ; 20:00:40:11:91:90 ; 45:00:05:bc:c5:0c ; 0xac1f ; 1502
2025-06-18 20:00:12 ; 00:b5:3e:11:e1:32 ; 45:00:00:32:c5:0c ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8f ; 45:00:05:bc:c5:0d ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:31 ; 45:00:00:32:c5:0d ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8e ; 45:00:05:bc:c5:0e ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:30 ; 45:00:00:32:c5:0e ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8d ; 45:00:05:bc:c5:0f ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2f ; 45:00:00:32:c5:0f ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8c ; 45:00:05:bc:c5:10 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2e ; 45:00:00:32:c5:10 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8b ; 45:00:05:bc:c5:11 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2d ; 45:00:00:32:c5:11 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:8a ; 45:00:05:bc:c5:12 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2c ; 45:00:00:32:c5:12 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:89 ; 45:00:05:bc:c5:13 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2b ; 45:00:00:32:c5:13 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:88 ; 45:00:05:bc:c5:14 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:2a ; 45:00:00:32:c5:14 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:87 ; 45:00:05:bc:c5:15 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:29 ; 45:00:00:32:c5:15 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:86 ; 45:00:05:bc:c5:16 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:28 ; 45:00:00:32:c5:16 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:85 ; 45:00:05:bc:c5:17 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:27 ; 45:00:00:32:c5:17 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:84 ; 45:00:05:bc:c5:18 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:26 ; 45:00:00:32:c5:18 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:83 ; 45:00:05:bc:c5:19 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:25 ; 45:00:00:32:c5:19 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:82 ; 45:00:05:bc:c5:1a ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:24 ; 45:00:00:32:c5:1a ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:81 ; 45:00:05:bc:c5:1b ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:23 ; 45:00:00:32:c5:1b ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:80 ; 45:00:05:bc:c5:1c ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:22 ; 45:00:00:32:c5:1c ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7f ; 45:00:05:bc:c5:1d ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:21 ; 45:00:00:32:c5:1d ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7e ; 45:00:05:bc:c5:1e ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:20 ; 45:00:00:32:c5:1e ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7d ; 45:00:05:bc:c5:1f ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1f ; 45:00:00:32:c5:1f ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7c ; 45:00:05:bc:c5:20 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1e ; 45:00:00:32:c5:20 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7b ; 45:00:05:bc:c5:21 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1d ; 45:00:00:32:c5:21 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:7a ; 45:00:05:bc:c5:22 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1c ; 45:00:00:32:c5:22 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:79 ; 45:00:05:bc:c5:23 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1b ; 45:00:00:32:c5:23 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:78 ; 45:00:05:bc:c5:24 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:1a ; 45:00:00:32:c5:24 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:77 ; 45:00:05:bc:c5:25 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:19 ; 45:00:00:32:c5:25 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:76 ; 45:00:05:bc:c5:26 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:18 ; 45:00:00:32:c5:26 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:75 ; 45:00:05:bc:c5:27 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:17 ; 45:00:00:32:c5:27 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:74 ; 45:00:05:bc:c5:28 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:16 ; 45:00:00:32:c5:28 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:73 ; 45:00:05:bc:c5:29 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:15 ; 45:00:00:32:c5:29 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:72 ; 45:00:05:bc:c5:2a ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:14 ; 45:00:00:32:c5:2a ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:71 ; 45:00:05:bc:c5:2b ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:13 ; 45:00:00:32:c5:2b ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:70 ; 45:00:05:bc:c5:2c ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:12 ; 45:00:00:32:c5:2c ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6f ; 45:00:05:bc:c5:2d ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:11 ; 45:00:00:32:c5:2d ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6e ; 45:00:05:bc:c5:2e ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:10 ; 45:00:00:32:c5:2e ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6d ; 45:00:05:bc:c5:2f ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0f ; 45:00:00:32:c5:2f ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6c ; 45:00:05:bc:c5:30 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0e ; 45:00:00:32:c5:30 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6b ; 45:00:05:bc:c5:31 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0d ; 45:00:00:32:c5:31 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:6a ; 45:00:05:bc:c5:32 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0c ; 45:00:00:32:c5:32 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:69 ; 45:00:05:bc:c5:33 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0b ; 45:00:00:32:c5:33 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:68 ; 45:00:05:bc:c5:34 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:0a ; 45:00:00:32:c5:34 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:67 ; 45:00:05:bc:c5:35 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:09 ; 45:00:00:32:c5:35 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:66 ; 45:00:05:bc:c5:36 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:08 ; 45:00:00:32:c5:36 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:65 ; 45:00:05:bc:c5:37 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:07 ; 45:00:00:32:c5:37 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:64 ; 45:00:05:bc:c5:38 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:06 ; 45:00:00:32:c5:38 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:63 ; 45:00:05:bc:c5:39 ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:05 ; 45:00:00:32:c5:39 ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:62 ; 45:00:05:bc:c5:3a ; 0xac1f ; 1502
2025-06-18 20:00:13 ; 00:b5:3e:11:e1:04 ; 45:00:00:32:c5:3a ; 0xc0a8 ; 84
2025-06-18 20:00:13 ; 20:00:40:11:91:61 ; 45:00:05:bc:c5:3b ; 0xac1f ; 1502
